ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Family_Size,Is_Parent,Customer_Tenure,Monetary,Frequency,Avg_Basket_Value,Premium_Wine_Ratio,Web_Purchase_Ratio,RFM_Spender_Level,Income_Level,R_Score,F_Score,M_Score,Total_RFM_Score,Segment
9668,1971,Bachelor,Partnered,18793.0,1,0,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,43,1,1,533,77,9,8.555555555555555,0.05194805194805195,0.2222222222222222,Medium Spender,Low Income,4,2,2,8,Low Income - Medium Spender
5120,1982,Master,Partnered,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,32,0,0,642,1289,19,67.84210526315789,0.30876648564778897,0.2631578947368421,Medium Spender,Medium Income,1,3,4,8,Medium Income - Medium Spender
6097,1959,Bachelor,Single,50664.0,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,55,2,1,529,561,24,23.375,0.5579322638146168,0.3333333333333333,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
7019,1963,Bachelor,Partnered,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0,51,2,1,522,211,13,16.23076923076923,0.5165876777251185,0.23076923076923078,Medium Spender,Medium Income,3,2,2,7,Medium Income - Medium Spender
7408,1952,PhD,Partnered,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,62,1,1,118,233,12,19.416666666666668,0.927038626609442,0.4166666666666667,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
8041,1971,PhD,Single,47111.0,0,1,2012-09-08,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,43,1,1,659,1092,21,52.0,0.5448717948717948,0.14285714285714285,High Spender,Medium Income,3,4,4,11,Medium Income - High Spender
252,1963,PhD,Single,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,51,0,0,469,601,17,35.35294117647059,0.20465890183028287,0.35294117647058826,High Spender,Medium Income,4,3,3,10,Medium Income - High Spender
9986,1982,Bachelor,Partnered,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,1,32,1,1,127,54,10,5.4,0.2962962962962963,0.4,Medium Spender,Low Income,4,2,1,7,Low Income - Medium Spender
3276,1976,Master,Partnered,36301.0,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,38,1,1,247,78,7,11.142857142857142,0.14102564102564102,0.42857142857142855,Low Spender,Medium Income,2,1,2,5,Medium Income - Low Spender
3859,1947,PhD,Partnered,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,67,1,1,302,1095,26,42.11538461538461,0.3744292237442922,0.34615384615384615,High Spender,Medium Income,3,4,4,11,Medium Income - High Spender
3570,1969,PhD,Partnered,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,45,1,1,251,244,13,18.76923076923077,0.6516393442622951,0.3076923076923077,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
3783,1959,PhD,Partnered,52854.0,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,55,2,1,97,116,9,12.88888888888889,0.9051724137931034,0.2222222222222222,Medium Spender,Medium Income,3,2,2,7,Medium Income - Medium Spender
10207,1978,Bachelor,Partnered,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,36,1,1,375,15,4,3.75,0.3333333333333333,0.25,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
10906,1948,PhD,Partnered,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,66,2,1,264,425,16,26.5625,0.6329411764705882,0.25,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
3427,1955,PhD,Partnered,59821.0,0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,59,1,1,443,734,26,28.23076923076923,0.8569482288828338,0.4230769230769231,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
5209,1954,Bachelor,Single,50002.0,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,60,1,1,377,638,19,33.578947368421055,0.6943573667711599,0.42105263157894735,High Spender,Medium Income,4,3,3,10,Medium Income - High Spender
10711,1945,Bachelor,Partnered,69755.0,0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,69,0,0,270,894,22,40.63636363636363,0.24272930648769575,0.13636363636363635,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
10785,1969,Bachelor,Partnered,44078.0,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,45,2,1,10,41,7,5.857142857142857,0.5853658536585366,0.2857142857142857,Low Spender,Medium Income,4,1,1,6,Medium Income - Low Spender
2814,1976,Master,Partnered,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,38,1,1,367,31,5,6.2,0.2903225806451613,0.2,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
6866,1969,Master,Partnered,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,45,2,1,98,34,5,6.8,0.23529411764705882,0.2,Low Spender,Medium Income,2,1,1,4,Medium Income - Low Spender
1665,1964,PhD,Single,64140.0,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1,50,2,1,279,1750,18,97.22222222222223,0.8337142857142857,0.1111111111111111,Medium Spender,Medium Income,2,3,4,9,Medium Income - Medium Spender
6575,1981,Bachelor,Partnered,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,33,2,1,610,612,25,24.48,0.3758169934640523,0.36,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
3829,1979,High School,Partnered,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,35,1,1,201,29,5,5.8,0.034482758620689655,0.2,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
3091,1981,Master,Partnered,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,33,1,1,58,823,21,39.19047619047619,0.4131227217496962,0.3333333333333333,High Spender,High Income,3,4,3,10,High Income - High Spender
10141,1960,Master,Single,39228.0,0,0,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0,54,0,0,415,20,4,5.0,0.35,0.0,Low Spender,Medium Income,4,1,1,6,Medium Income - Low Spender
5177,1974,Master,Partnered,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,40,1,1,199,396,16,24.75,0.7525252525252525,0.375,Medium Spender,Medium Income,2,3,2,7,Medium Income - Medium Spender
7005,1981,Bachelor,Single,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,33,0,0,13,813,21,38.714285714285715,0.5891758917589176,0.23809523809523808,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
6409,1967,Bachelor,Single,57136.0,0,0,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1,47,0,0,407,1179,20,58.95,0.22646310432569974,0.35,High Spender,Medium Income,4,3,4,11,Medium Income - High Spender
7485,1950,PhD,Single,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,64,2,1,53,138,10,13.8,0.4855072463768116,0.2,Medium Spender,Medium Income,3,2,2,7,Medium Income - Medium Spender
8079,1982,Bachelor,Partnered,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,32,1,1,123,55,9,6.111111111111111,0.05454545454545454,0.2222222222222222,Low Spender,Low Income,1,2,1,4,Low Income - Low Spender
8395,1961,Bachelor,Single,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,53,0,0,678,1511,22,68.68181818181819,0.6485771012574454,0.13636363636363635,High Spender,High Income,3,4,4,11,High Income - High Spender
10352,1963,Bachelor,Single,34213.0,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,51,2,1,660,117,9,13.0,0.42735042735042733,0.3333333333333333,Medium Spender,Low Income,4,2,2,8,Low Income - Medium Spender
4931,1977,Bachelor,Partnered,157146.0,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,37,0,0,426,1730,28,61.785714285714285,0.0005780346820809249,0.0,High Spender,High Income,4,4,4,12,High Income - High Spender
13,1947,PhD,Single,25358.0,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,67,1,1,342,32,6,5.333333333333333,0.59375,0.16666666666666666,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,36,1,1,113,67,6,11.166666666666666,0.44776119402985076,0.3333333333333333,Low Spender,Medium Income,1,1,1,3,Medium Income - Low Spender
2285,1954,Master,Partnered,36634.0,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,60,1,1,397,335,15,22.333333333333332,0.6358208955223881,0.3333333333333333,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
2295,1954,PhD,Partnered,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,60,1,1,147,825,22,37.5,0.6533333333333333,0.22727272727272727,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
1378,1972,Master,Partnered,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,42,1,1,340,694,23,30.17391304347826,0.4092219020172911,0.30434782608695654,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
2781,1981,Bachelor,Single,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,33,0,0,6,1792,17,105.41176470588235,0.5597098214285714,0.23529411764705882,Medium Spender,Medium Income,2,3,4,9,Medium Income - Medium Spender
1165,1958,PhD,Single,50729.0,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,56,2,1,423,496,24,20.666666666666668,0.48185483870967744,0.25,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
1404,1968,Bachelor,Partnered,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,46,2,1,410,231,13,17.76923076923077,0.22077922077922077,0.38461538461538464,Low Spender,Low Income,1,2,2,5,Low Income - Low Spender
6457,1976,Bachelor,Single,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,38,1,1,31,902,24,37.583333333333336,0.5842572062084257,0.25,Medium Spender,Medium Income,1,4,3,8,Medium Income - Medium Spender
2639,1966,Bachelor,Single,43602.0,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,48,2,1,170,68,9,7.555555555555555,0.27941176470588236,0.3333333333333333,Low Spender,Medium Income,3,2,1,6,Medium Income - Low Spender
8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,25,0,0,291,71,6,11.833333333333334,0.5633802816901409,0.16666666666666666,Low Spender,Low Income,3,1,2,6,Low Income - Low Spender
6437,1985,Master,Single,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,29,1,1,375,76,6,12.666666666666666,0.27631578947368424,0.3333333333333333,Low Spender,Medium Income,1,1,2,4,Medium Income - Low Spender
6912,1967,PhD,Partnered,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,47,2,1,313,772,22,35.09090909090909,0.7681347150259067,0.2727272727272727,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
7327,1959,PhD,Partnered,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,55,2,1,182,47,9,5.222222222222222,0.44680851063829785,0.1111111111111111,Low Spender,Medium Income,2,2,1,5,Medium Income - Low Spender
5299,1970,PhD,Partnered,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,44,1,1,222,1586,25,63.44,0.744640605296343,0.28,High Spender,Medium Income,3,4,4,11,Medium Income - High Spender
4127,1967,PhD,Partnered,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,47,1,1,492,1529,34,44.970588235294116,0.6566383257030739,0.3235294117647059,Medium Spender,High Income,1,4,4,9,High Income - Medium Spender
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,29,0,0,334,265,13,20.384615384615383,0.7622641509433963,0.3076923076923077,Medium Spender,Medium Income,3,2,2,7,Medium Income - Medium Spender
1964,1951,Bachelor,Partnered,86610.0,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,63,0,0,297,1603,18,89.05555555555556,0.27822832189644414,0.2777777777777778,Medium Spender,High Income,2,3,4,9,High Income - Medium Spender
3690,1986,Master,Partnered,80141.0,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,28,0,0,534,2091,22,95.04545454545455,0.5662362505978001,0.3181818181818182,High Spender,High Income,4,4,4,12,High Income - High Spender
3433,1955,Master,Partnered,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,59,0,0,391,981,21,46.714285714285715,0.39755351681957185,0.2857142857142857,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
3389,1970,Bachelor,Partnered,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,44,1,1,584,1533,34,45.088235294117645,0.4735812133072407,0.23529411764705882,High Spender,Medium Income,2,4,4,10,Medium Income - High Spender
4712,1991,Master,Partnered,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,23,0,0,578,82,7,11.714285714285714,0.0975609756097561,0.14285714285714285,Medium Spender,Low Income,4,1,2,7,Low Income - Medium Spender
1170,1975,Bachelor,Partnered,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,39,1,1,461,244,14,17.428571428571427,0.20491803278688525,0.35714285714285715,Medium Spender,Low Income,3,2,2,7,Low Income - Medium Spender
6347,1979,High School,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,35,1,1,367,36,5,7.2,0.027777777777777776,0.2,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
4065,1976,PhD,Partnered,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,38,1,1,502,404,16,25.25,0.7623762376237624,0.3125,High Spender,Medium Income,4,3,3,10,Medium Income - High Spender
8230,1980,Bachelor,Partnered,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,34,1,1,157,71,6,11.833333333333334,0.30985915492957744,0.3333333333333333,Low Spender,Low Income,3,1,2,6,Low Income - Low Spender
1215,1978,Bachelor,Partnered,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,36,0,0,264,1572,23,68.34782608695652,0.4389312977099237,0.21739130434782608,High Spender,Medium Income,3,4,4,11,Medium Income - High Spender
5939,1971,Bachelor,Partnered,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,43,2,1,163,122,11,11.090909090909092,0.3524590163934426,0.2727272727272727,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
2156,1955,PhD,Partnered,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,59,2,1,603,41,10,4.1,0.6585365853658537,0.2,Low Spender,Low Income,3,2,1,6,Low Income - Low Spender
7788,1983,PhD,Partnered,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,31,1,1,25,10,4,2.5,0.6,0.0,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
10323,1952,Bachelor,Partnered,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,62,1,1,247,304,13,23.384615384615383,0.6743421052631579,0.3076923076923077,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
7947,1969,Bachelor,Partnered,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,45,2,1,96,37,5,7.4,0.6486486486486487,0.2,Low Spender,Medium Income,1,1,1,3,Medium Income - Low Spender
1891,1980,Master,Single,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,34,0,0,690,1754,16,109.625,0.38027366020524517,0.25,High Spender,High Income,4,3,4,11,High Income - High Spender
2570,1968,Bachelor,Partnered,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,46,1,1,341,815,25,32.6,0.8478527607361963,0.4,High Spender,Medium Income,3,4,3,10,Medium Income - High Spender
9256,1971,Bachelor,Single,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,43,1,1,541,1001,27,37.074074074074076,0.4925074925074925,0.2962962962962963,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
295,1989,Bachelor,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,25,0,0,345,1157,22,52.59090909090909,0.4261019878997407,0.13636363636363635,Medium Spender,High Income,1,4,4,9,High Income - Medium Spender
7397,1951,Bachelor,Single,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,63,1,1,345,688,21,32.76190476190476,0.7180232558139535,0.3333333333333333,High Spender,Medium Income,3,4,3,10,Medium Income - High Spender
6349,1987,Master,Single,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,27,0,0,358,1319,19,69.42105263157895,0.47081122062168307,0.42105263157894735,Medium Spender,Medium Income,2,3,4,9,Medium Income - Medium Spender
10790,1985,PhD,Partnered,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,29,1,1,495,21,4,5.25,0.42857142857142855,0.25,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
10398,1981,Master,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,33,1,1,671,31,4,7.75,0.03225806451612903,0.25,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
2431,1990,Bachelor,Partnered,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,24,0,0,545,67,6,11.166666666666666,0.1791044776119403,0.3333333333333333,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
550,1952,Bachelor,Single,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,62,1,1,402,708,21,33.714285714285715,0.3432203389830508,0.14285714285714285,Medium Spender,Medium Income,1,4,3,8,Medium Income - Medium Spender
1890,1971,Master,Partnered,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,43,2,1,648,25,4,6.25,0.44,0.25,Low Spender,Medium Income,1,1,1,3,Medium Income - Low Spender
10742,1983,PhD,Partnered,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,31,0,0,487,746,11,67.81818181818181,0.7131367292225201,0.36363636363636365,Medium Spender,High Income,2,2,3,7,High Income - Medium Spender
10356,1957,PhD,Single,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,57,2,1,645,32,5,6.4,0.90625,0.2,Low Spender,Medium Income,4,1,1,6,Medium Income - Low Spender
4676,1951,Master,Single,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,63,2,1,116,1695,25,67.8,0.36106194690265486,0.36,Medium Spender,Medium Income,1,4,4,9,Medium Income - Medium Spender
8852,1976,Bachelor,Partnered,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,38,1,1,667,1080,28,38.57142857142857,0.35833333333333334,0.2857142857142857,Medium Spender,Medium Income,1,4,4,9,Medium Income - Medium Spender
3565,1955,Master,Partnered,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,59,2,1,91,72,9,8.0,0.7777777777777778,0.3333333333333333,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
5294,1989,Bachelor,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,25,1,1,221,57,10,5.7,0.10526315789473684,0.3,Low Spender,Low Income,3,2,1,6,Low Income - Low Spender
1958,1973,PhD,Partnered,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,41,1,1,100,660,25,26.4,0.8818181818181818,0.32,Medium Spender,Medium Income,1,4,3,8,Medium Income - Medium Spender
7349,1973,High School,Partnered,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,41,1,1,635,103,11,9.363636363636363,0.05825242718446602,0.2727272727272727,Medium Spender,Low Income,4,2,2,8,Low Income - Medium Spender
8799,1984,PhD,Partnered,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,30,1,1,279,153,11,13.909090909090908,0.45751633986928103,0.2727272727272727,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
1351,1956,Master,Partnered,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,58,1,1,647,1220,32,38.125,0.7885245901639344,0.21875,High Spender,Medium Income,3,4,4,11,Medium Income - High Spender
1045,1965,Bachelor,Partnered,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,49,1,1,682,279,13,21.46153846153846,0.4014336917562724,0.38461538461538464,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
7732,1978,Bachelor,Partnered,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,36,1,1,178,745,20,37.25,0.3932885906040268,0.35,Medium Spender,Medium Income,1,3,3,7,Medium Income - Medium Spender
8070,1973,PhD,Partnered,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,41,1,1,120,264,12,22.0,0.7537878787878788,0.25,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
477,1986,Bachelor,Partnered,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,28,0,0,12,2157,22,98.04545454545455,0.49142327306444133,0.18181818181818182,High Spender,High Income,3,4,4,11,High Income - High Spender
7832,1959,Master,Partnered,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,55,1,1,305,1526,23,66.34782608695652,0.6159895150720839,0.34782608695652173,High Spender,High Income,3,4,4,11,High Income - High Spender
2202,1978,Bachelor,Partnered,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,36,1,1,446,69,6,11.5,0.6376811594202898,0.16666666666666666,Low Spender,Medium Income,1,1,1,3,Medium Income - Low Spender
7396,1966,Bachelor,Partnered,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,48,0,0,596,1597,26,61.42307692307692,0.21415153412648716,0.19230769230769232,Medium Spender,High Income,1,4,4,9,High Income - Medium Spender
4055,1992,High School,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,22,1,1,31,64,8,8.0,0.03125,0.375,Low Spender,Low Income,3,2,1,6,Low Income - Low Spender
10340,1984,Bachelor,Partnered,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,30,1,1,593,497,18,27.61111111111111,0.15090543259557343,0.3333333333333333,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
10091,1956,Bachelor,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,58,1,1,405,1067,17,62.76470588235294,0.4873477038425492,0.35294117647058826,Medium Spender,Medium Income,1,3,4,8,Medium Income - Medium Spender
7629,1977,Bachelor,Partnered,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,37,2,1,52,31,7,4.428571428571429,0.16129032258064516,0.2857142857142857,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
10640,1974,Bachelor,Partnered,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,40,2,1,297,211,14,15.071428571428571,0.41232227488151657,0.2857142857142857,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
3498,1976,PhD,Partnered,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,38,1,1,581,877,25,35.08,0.5267958950969214,0.28,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
6742,1979,Bachelor,Partnered,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,35,1,1,532,11,4,2.75,0.18181818181818182,0.25,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
1172,1983,PhD,Partnered,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,31,0,0,424,2034,25,81.36,0.48131760078662733,0.28,High Spender,High Income,2,4,4,10,High Income - High Spender
